,combhubs_global,Hippocampus_global,Hippocampus_L_global,Hippocampus_R_global,diffhubs_global,TPJ_L_global,TPJ_R_global,diffhubs_ns_global,dmPFC_L_global,dmPFC_R_global,lPFC_L_global,lPFC_R_global
0,3.290526731491925,2.878161739095483,2.652069807902196,3.290526731491925,1.1749867920660904,2.197286376641052,0.3584587932511938,1.7279343223884185,3.290526731491925,1.825006821146403,1.8807936081512509,-1.5062617232782445
1,0.8416212335729143,-2.878161739095483,-2.652069807902196,-1.75068607125217,-0.3160033044124829,-1.2590839804270721,0.10547362176886818,3.290526731491925,1.5892675570513932,3.290526731491925,2.878161739095483,1.446632067158978
2,1.3165187184182598,-2.5121443279304616,-3.2905267314918945,-1.7991181068379674,-1.8521798587690463,-0.3691713625030896,-1.880793608151251,0.9153650878428138,2.3263478740408408,0.5709994731129873,1.3917437793963248,-0.8559959854926819
3,1.6072478919002169,-0.5828415072712162,0.2275449766411493,-1.3165187184182603,-3.2905267314918945,-1.9431337511050664,-3.2905267314918945,2.652069807902196,2.5121443279304683,1.8807936081512509,2.1444106209118416,0.7520849066954914
4,-0.6557266787982536,1.0278933458021426,1.446632067158978,0.478913734112256,1.664562861202722,1.5381988585840638,1.2159604197073188,-1.7991181068379674,-0.8778962950512288,-2.257129244486225,0.962098753913142,-0.9700932766287368
5,1.943133751105068,-0.3160033044124829,0.07024331382191673,-0.6682092997257233,-3.2905267314918945,-0.518656932080391,-3.2905267314918945,1.1650469223056024,1.1169867278766101,1.3165187184182598,3.290526731491925,-2.257129244486225
6,1.2480848111275475,0.3584587932511938,0.1155615971053833,0.6067753635142651,-2.652069807902196,-3.2905267314918945,-1.5381988585840642,1.1358962211673125,0.8133803882134043,2.1444106209118416,-1.4186537061727378,-1.3046853852287894
7,0.8487866859159671,0.39072570019687,-0.1155615971053833,0.7995009431327363,0.1916709022484202,0.2793190344474541,0.09539636905689176,1.195222781437427,2.096927429164342,0.6807969187645748,0.08532879488562918,0.6007597742493187
8,-0.5828415072712162,-0.6744897501960817,0.045134628481421316,-1.293031976144242,0.9944578832097528,0.0,1.2815515655446004,-0.6128129910166272,-1.589267557051392,-1.2372345991628273,0.30023225938072184,1.5892675570513932
9,1.4050715603096329,0.015040336678635672,1.1263911290388011,-1.0625193022708668,-1.3285393288568097,-1.1650469223056024,-1.1552208466119516,3.290526731491925,1.1358962211673125,2.1444106209118416,0.37992646704130745,3.290526731491925
10,2.408915545815461,-1.7991181068379674,-1.911035647549118,-0.986271298702238,2.878161739095483,2.878161739095483,2.0537489106318225,3.290526731491925,1.943133751105068,2.878161739095483,1.825006821146403,2.408915545815461
11,2.197286376641052,1.3407550336902163,1.7506860712521692,0.7654560966908779,-3.2905267314918945,-0.5301614450555194,-3.2905267314918945,3.290526731491925,2.408915545815461,2.3263478740408408,-1.2590839804270721,2.878161739095483
12,3.290526731491925,2.652069807902196,2.1444106209118416,2.652069807902196,1.7060433968889614,-0.14590042003299386,2.257129244486225,2.197286376641052,-0.34246630146539064,0.9077695298680556,0.8705498301956539,3.290526731491925
13,-0.11051620356204167,-0.06521853970954372,0.4621134017763772,-0.5359400266474902,-3.2905267314918945,-3.2905267314918945,-2.5121443279304616,2.878161739095483,0.18146831652847706,1.6448536269514722,-1.7743819103449574,3.290526731491925
14,2.652069807902196,3.290526731491925,3.290526731491925,3.290526731491925,-0.5769103773332717,-1.195222781437427,-0.16111858851074545,2.197286376641052,1.943133751105068,1.3285393288568093,1.2480848111275475,1.6849407678719155
15,1.3407550336902163,2.5121443279304683,2.408915545815461,2.197286376641052,0.0752698620998299,1.30468538522879,-0.5828415072712162,0.166199440170359,1.0450496996583891,0.5709994731129873,0.6619550962881617,-1.6849407678719148
16,3.290526731491925,3.290526731491925,2.257129244486225,3.290526731491925,2.878161739095483,1.3786587286232772,2.878161739095483,3.290526731491925,2.408915545815461,3.290526731491925,1.977368428181946,3.290526731491925
17,1.2590839804270717,-0.4454425062917199,-1.1358962211673125,0.33185334643681663,-2.1444106209118403,-2.652069807902196,-1.1169867278766101,2.197286376641052,1.977368428181946,1.2159604197073188,1.6072478919002169,1.4757910281791708
18,0.3160033044124829,0.9077695298680556,1.0803193408149558,0.7520849066954914,-2.257129244486225,-2.1444106209118403,-1.5547735945968535,0.7926187177017119,-1.9431337511050664,1.57178681650986,1.0713768892802131,0.12060993411930708
