,Hippocampus_X_Hippocampus_L,Hippocampus_X_Hippocampus_R,Hippocampus_X_combhubs,Hippocampus_X_nshubs,Hippocampus_X_sochubs,Hippocampus_L_X_Hippocampus_R,Hippocampus_L_X_combhubs,Hippocampus_L_X_nshubs,Hippocampus_L_X_sochubs,Hippocampus_R_X_combhubs,Hippocampus_R_X_nshubs,Hippocampus_R_X_sochubs,ws_combhubs,combhubs_X_nshubs,combhubs_X_sochubs,ws_nshubs,nshubs_X_sochubs,ws_sochubs
0,-2.878161739095483,-2.878161739095483,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,-2.878161739095483,-3.2905267314918945,-2.878161739095483,-3.2905267314918945,-3.2905267314918945,-2.5121443279304616,-3.2905267314918945,-2.878161739095483,-1.8250068211464032,-1.57178681650986,-0.5887932119109196,-0.20189347914185088,-3.2905267314918945
1,0.507220660586946,0.507220660586946,3.2905267314919247,2.5121443279304683,1.7743819103449583,0.507220660586946,3.2905267314919247,1.911035647549118,1.911035647549118,3.2905267314919247,2.3263478740408408,1.2055267959725176,0.6188730405486286,0.07024331382191673,3.2905267314919247,0.24300696740998226,2.408915545815461,0.8927333243208563
2,-1.75068607125217,-1.75068607125217,0.5769103773332716,-3.2905267314918945,1.5220362417358555,-1.75068607125217,0.5947658468016784,-3.2905267314918945,1.664562861202722,0.4288945040742014,-3.2905267314918945,1.2159604197073188,-2.652069807902196,-0.6807969187645748,-2.3263478740408408,1.2702376223931489,-1.4466320671589783,0.4509854994323708
3,-3.2905267314918945,-3.2905267314918945,-1.5220362417358562,-2.652069807902196,1.293031976144242,-3.2905267314918945,-1.3658055625722725,-2.878161739095483,1.6849407678719155,-1.4466320671589783,-1.5547735945968535,0.8487866859159671,-1.6849407678719148,-1.1650469223056024,0.507220660586946,0.9384756984115684,0.2378466954177493,2.878161739095483
4,-1.911035647549118,-1.911035647549118,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,-1.911035647549118,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,-2.0969274291643423,-3.2905267314918945,-2.878161739095483,-0.0953963690568919,-3.2905267314918945,2.096927429164342,-2.878161739095483,1.6072478919002169
5,1.8807936081512509,1.8807936081512509,-1.1552208466119516,0.20189347914185074,0.3160033044124829,1.8807936081512509,-1.589267557051392,-0.13577393130211152,0.1509692154967774,-0.6188730405486286,0.507220660586946,0.4454425062917199,3.2905267314919247,1.7060433968889614,-1.0803193408149558,1.3786587286232772,-1.4757910281791706,-2.878161739095483
6,0.24300696740998226,0.24300696740998226,2.257129244486225,-0.02506890825871106,-1.9431337511050664,0.24300696740998226,2.5121443279304683,0.13071596811986333,-0.6998836001973415,1.1358962211673125,-0.18656718183651946,-2.878161739095483,-0.6067753635142651,-2.1444106209118403,0.8705498301956539,-0.9002259857014333,0.015040336678635672,2.197286376641052
7,0.2585272773163097,0.2585272773163097,-0.7192287304399239,-0.2793190344474541,2.652069807902196,0.2585272773163097,0.08532879488562918,0.8133803882134043,3.2905267314919247,-1.1650469223056024,-1.2265281200366098,2.408915545815461,0.8632500515934203,-2.197286376641052,1.1749867920660904,-3.2905267314918945,-2.0537489106318234,1.57178681650986
8,-0.2741101160351471,-0.2741101160351471,-2.257129244486225,-0.13071596811986333,0.7322762047230995,-0.2741101160351471,-3.2905267314918945,-0.9077695298680556,0.4621134017763772,-0.92301382625498,0.7654560966908779,0.9462913579615758,2.1444106209118416,2.878161739095483,2.878161739095483,3.2905267314919247,1.8807936081512509,1.5062617232782451
9,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,1.0803193408149558,-3.2905267314918945,-3.2905267314918945,-3.2905267314918945,1.2159604197073188,-3.2905267314918945,-3.2905267314918945,0.8064212470182404,-0.4179276716694819,-1.1552208466119516,1.2590839804270717,-1.2480848111275475,-2.408915545815461,0.8133803882134043
10,-1.8521798587690463,-1.8521798587690463,3.2905267314919247,1.1358962211673125,0.1155615971053833,-1.8521798587690463,2.5121443279304683,0.5301614450555195,0.7192287304399239,3.2905267314919247,1.5381988585840638,-0.4621134017763773,0.6998836001973415,-0.5359400266474902,-0.4234047223941827,-1.706043396888962,-1.1169867278766101,-3.2905267314918945
11,0.8416212335729143,0.8416212335729143,1.3165187184182598,0.30023225938072184,2.652069807902196,0.8416212335729143,-0.5015273989777081,-0.6495235958443252,1.5547735945968535,2.878161739095483,1.0803193408149558,3.2905267314919247,1.4050715603096329,-1.0364333894937898,2.878161739095483,-3.2905267314918945,3.2905267314919247,2.878161739095483
12,1.7279343223884185,1.7279343223884185,-1.7991181068379674,-2.0969274291643423,-1.6257633862332344,1.7279343223884185,-1.0625193022708668,-1.2590839804270721,-1.4466320671589783,-2.257129244486225,-2.652069807902196,-1.7743819103449574,-0.5015273989777081,-0.6007597742493189,-3.2905267314918945,0.0551738021383168,-2.257129244486225,0.7063025628400874
13,-1.4610562691869065,-1.4610562691869065,-1.4050715603096329,-2.1444106209118403,0.6934933462832891,-1.4610562691869065,-0.6557266787982536,-1.589267557051392,1.5220362417358555,-1.589267557051392,-2.257129244486225,-0.2741101160351471,0.8632500515934203,1.943133751105068,-0.4399131656732338,2.408915545815461,-3.2905267314918945,1.977368428181946
14,0.7257370241008048,0.7257370241008048,-1.3285393288568097,-1.0450496996583891,-2.257129244486225,0.7257370241008048,-2.3263478740408408,-1.75068607125217,-1.293031976144242,-0.16111858851074545,-0.2897598052289142,-2.5121443279304616,1.3531741545480032,0.5417365601128167,2.5121443279304683,1.6257633862332344,-3.2905267314918945,-0.6128129910166272
15,0.5769103773332716,0.5769103773332716,-1.8521798587690463,-1.9773684281819468,0.7995009431327363,0.5769103773332716,-2.408915545815461,-2.652069807902196,0.7127507602200429,-1.0984684203398627,-0.4565423838398404,0.7654560966908779,-0.8064212470182404,-1.5547735945968535,-0.6433454053929171,-0.8203791459684607,-2.014090812018139,-0.8064212470182404
16,-1.9431337511050664,-1.9431337511050664,-2.3263478740408408,-1.6849407678719148,-1.5381988585840642,-1.9431337511050664,-2.408915545815461,-1.6257633862332344,-0.8344987348257403,-2.0537489106318234,-1.490853355246661,-1.9431337511050664,-1.8250068211464032,-3.2905267314918945,-1.3786587286232772,-1.589267557051392,-0.4845437824410791,-1.2590839804270721
17,-0.07024331382191659,-0.07024331382191659,0.8852904488296418,1.0537443021306672,2.3263478740408408,-0.07024331382191659,1.3407550336902163,1.0803193408149558,3.2905267314919247,0.3745434991994425,0.7587535445043706,1.446632067158978,-1.6849407678719148,0.6249559034946877,-0.5769103773332717,1.4325027208258116,0.7127507602200429,-2.652069807902196
18,1.2480848111275475,1.2480848111275475,-1.0364333894937898,-0.0601954117289565,1.943133751105068,1.2480848111275475,0.045134628481421316,0.6128129910166272,1.8521798587690463,-1.7991181068379674,-0.7388468491852137,1.7991181068379685,-0.2533471031357997,-0.6249559034946874,-0.915365087842814,-0.0752698620998299,-0.7587535445043709,-0.9384756984115684
19,-0.8274183207043821,-0.8274183207043821,0.0,-0.8133803882134042,-0.962098753913142,-0.8274183207043821,0.7789655643475452,0.10547362176886818,-0.4789137341122559,-0.6682092997257233,-1.7279343223884187,-1.2265281200366098,1.0450496996583891,1.2159604197073188,-0.0953963690568919,2.878161739095483,-0.7127507602200429,-1.0450496996583891
20,1.7991181068379685,1.7991181068379685,-0.8064212470182404,0.2224032269272062,-2.5121443279304616,1.7991181068379685,-0.7926187177017121,0.21726735034186329,-0.8632500515934207,-0.6934933462832895,0.2585272773163097,-3.2905267314918945,-1.0893490279242768,1.3165187184182598,-0.8927333243208557,1.8521798587690463,0.06521853970954372,2.257129244486225
21,-0.39072570019687,-0.39072570019687,3.2905267314919247,2.5121443279304683,0.8927333243208563,-0.39072570019687,2.878161739095483,2.408915545815461,-1.0027116650265493,2.257129244486225,2.408915545815461,2.5121443279304683,1.4050715603096329,0.507220660586946,1.7060433968889614,-1.0537443021306667,0.07024331382191673,1.943133751105068
22,2.878161739095483,2.878161739095483,0.6310619790594988,-0.9944578832097528,-0.6934933462832895,2.878161739095483,0.8778962950512289,-1.0984684203398627,-0.3054807880993974,0.3745434991994425,-0.6871312867954694,-0.9700932766287368,0.20189347914185074,-0.4070108762644656,-3.2905267314918945,0.310737745487592,-3.2905267314918945,0.3531179719736893
23,-3.2905267314918945,-3.2905267314918945,0.4179276716694819,1.7743819103449583,0.8274183207043819,-3.2905267314918945,0.4509854994323708,2.408915545815461,1.490853355246661,0.3265609274123727,0.7520849066954914,-0.10547362176886818,0.30023225938072184,0.7520849066954914,1.0803193408149558,1.6849407678719155,-2.878161739095483,3.2905267314919247
24,1.3531741545480032,1.3531741545480032,3.2905267314919247,3.2905267314919247,-0.4621134017763773,1.3531741545480032,2.1444106209118416,3.2905267314919247,-0.4509854994323706,3.2905267314919247,3.2905267314919247,-0.37992646704130734,0.20189347914185074,1.4325027208258116,2.408915545815461,0.7520849066954914,2.408915545815461,-3.2905267314918945
25,2.197286376641052,2.197286376641052,0.1763741647808612,-0.7454495481807891,0.2897598052289142,2.197286376641052,-0.39072570019687,-1.706043396888962,0.1916709022484202,0.6871312867954694,0.4676987991145084,0.2585272773163097,-1.8521798587690463,-0.4845437824410791,-2.652069807902196,-0.33185334643681663,-1.1455050613926967,1.6849407678719155
