,combhubs_global,Hippocampus_global,Hippocampus_L_global,Hippocampus_R_global,diffhubs_global,TPJ_L_global,TPJ_R_global,diffhubs_ns_global,dmPFC_L_global,dmPFC_R_global,lPFC_L_global,lPFC_R_global
0,2.878161739095483,2.878161739095483,2.878161739095483,2.5121443279304683,1.1455050613926971,2.5121443279304683,0.28453554267162146,2.014090812018139,3.2905267314919255,2.096927429164342,1.7279343223884185,-1.5220362417358562
1,0.8064212470182404,-2.878161739095483,-3.2905267314918945,-1.6257633862332344,-0.27931903444745415,-1.0625193022708668,0.22754497664114934,3.2905267314919255,1.7279343223884185,3.2905267314919255,3.2905267314919255,1.3786587286232772
2,1.2265281200366105,-2.5121443279304616,-3.2905267314918945,-1.6645628612027217,-2.053748910631823,-0.41246312944140473,-2.2571292444862254,0.8852904488296418,2.408915545815461,0.5709994731129873,1.490853355246661,-0.870549830195654
3,1.5381988585840638,-0.5887932119109196,0.2224032269272062,-1.18504412790781,-3.2905267314918945,-1.9431337511050666,-2.6520698079021954,2.408915545815461,2.408915545815461,1.8521798587690466,2.197286376641052,0.6871312867954694
4,-0.6744897501960817,1.0194276182343704,1.3285393288568093,0.4070108762644654,1.6257633862332344,1.490853355246661,1.1749867920660904,-1.977368428181947,-0.994457883209753,-2.3263478740408408,0.7654560966908779,-0.8632500515934207
5,1.8807936081512509,-0.3584587932511938,-0.02506890825871106,-0.5769103773332717,-3.2905267314918945,-0.6998836001973415,-3.2905267314918945,1.1263911290388007,0.9307169489043394,1.2480848111275475,2.878161739095483,-2.0969274291643423
6,1.0893490279242768,0.39614237389269835,0.02506890825871106,0.6249559034946877,-2.878161739095483,-3.2905267314918945,-1.5717868165098599,0.9153650878428138,0.7454495481807891,2.0537489106318225,-1.3285393288568095,-1.3285393288568095
7,0.986271298702238,0.4179276716694819,-0.010026681100274765,0.7995009431327363,0.18146831652847706,0.3265609274123727,0.11051620356204181,1.2930319761442421,1.8521798587690466,0.6871312867954694,-0.0401168101849681,0.5887932119109196
8,-0.6310619790594988,-0.6495235958443252,-0.005013277548926657,-1.205526795972518,0.9077695298680555,-0.03008407662018911,1.1455050613926971,-0.5592369776119069,-1.4757910281791706,-1.2480848111275475,0.3265609274123727,1.7060433968889614
9,1.353174154548003,0.10547362176886818,1.0984684203398634,-0.9077695298680556,-1.4186537061727378,-1.205526795972518,-1.195222781437427,2.257129244486225,1.195222781437427,2.014090812018139,0.4288945040742014,2.6520698079021954
10,2.5121443279304683,-1.4610562691869065,-2.014090812018139,-0.7926187177017121,3.2905267314919255,2.6520698079021954,2.144410620911842,3.2905267314919255,1.8521798587690466,2.878161739095483,1.7743819103449583,2.5121443279304683
11,2.144410620911842,1.3917437793963248,1.7506860712521692,0.7857738315244841,-3.2905267314918945,-0.5769103773332717,-3.2905267314918945,2.878161739095483,2.096927429164342,2.014090812018139,-1.3165187184182603,3.2905267314919255
12,3.2905267314919255,2.5121443279304683,1.8521798587690466,2.6520698079021954,1.7991181068379685,-0.08532879488562903,2.408915545815461,1.9431337511050681,-0.43439724225978127,0.8705498301956539,0.7192287304399239,3.2905267314919255
13,-0.14083537039712724,-0.020054370352950497,0.46211340177637716,-0.6128129910166272,-3.2905267314918945,-3.2905267314918945,-2.878161739095483,2.6520698079021954,0.1865671818365193,1.5547735945968535,-1.9431337511050666,3.2905267314919255
14,2.878161739095483,3.2905267314919255,3.2905267314919255,3.2905267314919255,-0.4901892317152094,-1.2159604197073188,-0.0601954117289565,2.5121443279304683,2.144410620911842,1.3407550336902165,1.4610562691869065,1.5717868165098599
15,1.5062617232782451,2.878161739095483,2.878161739095483,2.408915545815461,0.1509692154967774,1.4050715603096329,-0.6249559034946874,0.29499198822262623,1.0450496996583891,0.6682092997257233,0.6871312867954694,-1.4757910281791706
16,3.2905267314919255,2.878161739095483,2.5121443279304683,2.878161739095483,2.6520698079021954,1.353174154548003,2.6520698079021954,3.2905267314919255,1.9431337511050681,3.2905267314919255,2.197286376641052,3.2905267314919255
17,1.3165187184182598,-0.46769879911450823,-1.0625193022708668,0.2224032269272062,-1.880793608151251,-2.878161739095483,-1.18504412790781,2.6520698079021954,2.096927429164342,1.5220362417358555,1.432502720825812,1.5892675570513932
18,0.42340472239418286,0.9620987539131421,1.0537443021306672,0.7995009431327363,-2.197286376641052,-2.197286376641052,-1.589267557051392,0.7857738315244841,-1.8521798587690466,1.475791028179171,1.0625193022708668,0.1509692154967774
19,2.6520698079021954,1.0984684203398634,1.2815515655446004,0.6557266787982539,-0.3477872042786274,-0.18146831652847692,-0.37454349919944274,3.2905267314919255,0.5947658468016784,1.1749867920660904,-0.05015358346473367,3.2905267314919255
20,-0.47329882543243695,-2.878161739095483,-3.2905267314918945,-2.6520698079021954,1.3786587286232772,0.4732988254324371,1.6257633862332344,1.1076800921478,-0.33185334643681663,1.3658055625722723,0.310737745487592,0.6249559034946877
